,activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type,unit_scale,assay_tax_id,assay_organism,pK,standard_inchi_key
3180,2631506,519977,46821,783520,500002,=,442.0,molar ratio,0,IC50,,,0,,BAO_0000190,,,,,,1,IC50,=,442.0,molar ratio,,,,,10376,human gammaherpesvirus 4,,NUDCZUBEFGYVSS-RSICVRGJSA-N
3181,2631507,519977,46821,783608,500052,=,475.0,molar ratio,0,IC50,,,0,,BAO_0000190,,,,,,1,IC50,=,475.0,molar ratio,,,,,10376,human gammaherpesvirus 4,,OMIPUCUDSDHBNM-FUAAEJBOSA-N
3182,2631508,519977,46821,783609,417947,=,303.0,molar ratio,0,IC50,,,0,,BAO_0000190,,,,,,1,IC50,=,303.0,molar ratio,,,,,10376,human gammaherpesvirus 4,,KYTCPORAOYRRNP-BNBFFFDDSA-N
3183,2631509,519977,46821,783610,417944,=,308.0,molar ratio,0,IC50,,,0,,BAO_0000190,,,,,,1,IC50,=,308.0,molar ratio,,,,,10376,human gammaherpesvirus 4,,KYTWIODTMDIJEV-AODKPIIZSA-N
3184,2631510,519977,46821,783611,417943,=,309.0,molar ratio,0,IC50,,,0,,BAO_0000190,,,,,,1,IC50,=,309.0,molar ratio,,,,,10376,human gammaherpesvirus 4,,KYTWIODTMDIJEV-VWIZAEKASA-N
3185,2631511,519977,46821,783505,190171,=,341.0,molar ratio,0,IC50,,,0,,BAO_0000190,,,,,,1,IC50,=,341.0,molar ratio,,,,,10376,human gammaherpesvirus 4,,ZIUSSTSXXLLKKK-KOBPDPAPSA-N
3186,2541032,524686,42790,786733,502680,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-SHAQMKDESA-N
3187,2541034,524686,42790,786736,502683,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,XHBRLRQDIOHAGL-LEPALNSYSA-N
3188,2541035,524686,42790,786735,502682,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,ZAIDBNLLZLYWGI-CTGJJWJBSA-N
3189,2541036,524686,42790,786734,502681,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,QABIGJHPRPUDJG-JGVJPURZSA-N
3190,2541037,524686,42790,786732,502679,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-BEDXFVBKSA-N
3191,2541031,524687,42790,786733,502680,=,82.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,82.6,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-SHAQMKDESA-N
3192,2541038,524687,42790,786736,502683,=,81.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,81.6,%,,,,,10376,human gammaherpesvirus 4,,XHBRLRQDIOHAGL-LEPALNSYSA-N
3193,2541039,524687,42790,786735,502682,=,82.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,82.6,%,,,,,10376,human gammaherpesvirus 4,,ZAIDBNLLZLYWGI-CTGJJWJBSA-N
3194,2541040,524687,42790,786734,502681,=,83.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,83.7,%,,,,,10376,human gammaherpesvirus 4,,QABIGJHPRPUDJG-JGVJPURZSA-N
3195,2541041,524687,42790,786732,502679,=,83.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,83.7,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-BEDXFVBKSA-N
3196,2541030,524688,42790,786733,502680,=,53.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,53.6,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-SHAQMKDESA-N
3197,2541042,524688,42790,786736,502683,=,52.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,52.3,%,,,,,10376,human gammaherpesvirus 4,,XHBRLRQDIOHAGL-LEPALNSYSA-N
3198,2541043,524688,42790,786735,502682,=,60.5,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,60.5,%,,,,,10376,human gammaherpesvirus 4,,ZAIDBNLLZLYWGI-CTGJJWJBSA-N
3199,2541044,524688,42790,786734,502681,=,54.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,54.4,%,,,,,10376,human gammaherpesvirus 4,,QABIGJHPRPUDJG-JGVJPURZSA-N
3200,2541045,524688,42790,786732,502679,=,53.9,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,53.9,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-BEDXFVBKSA-N
3201,2541029,524689,42790,786733,502680,=,9.1,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,9.1,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-SHAQMKDESA-N
3202,2541046,524689,42790,786736,502683,=,8.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,8.2,%,,,,,10376,human gammaherpesvirus 4,,XHBRLRQDIOHAGL-LEPALNSYSA-N
3203,2541047,524689,42790,786735,502682,=,14.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,14.3,%,,,,,10376,human gammaherpesvirus 4,,ZAIDBNLLZLYWGI-CTGJJWJBSA-N
3204,2541048,524689,42790,786734,502681,=,11.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,11.0,%,,,,,10376,human gammaherpesvirus 4,,QABIGJHPRPUDJG-JGVJPURZSA-N
3205,2541049,524689,42790,786732,502679,=,9.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,9.7,%,,,,,10376,human gammaherpesvirus 4,,JCXTUBDLXJSOQG-BEDXFVBKSA-N
3206,2544352,524734,43455,760040,481798,=,22.1,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,22.1,%,,,,,10376,human gammaherpesvirus 4,,DNHKAECUBJUWGK-YWEHKCAJSA-N
3207,2544353,524734,43455,760042,481800,=,28.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,28.7,%,,,,,10376,human gammaherpesvirus 4,,SNFOQVRNAHJPMU-BENTYHEHSA-N
3208,2544354,524734,43455,760043,481801,=,25.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,25.3,%,,,,,10376,human gammaherpesvirus 4,,AFDANKUHSLVEBJ-BENTYHEHSA-N
3209,2544355,524734,43455,760045,444412,=,19.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,19.4,%,,,,,10376,human gammaherpesvirus 4,,MXEIKUWMKSYEII-DETITRACSA-N
3210,2544356,524735,43455,760040,481798,=,50.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,50.2,%,,,,,10376,human gammaherpesvirus 4,,DNHKAECUBJUWGK-YWEHKCAJSA-N
3211,2544357,524735,43455,760041,481799,=,31.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,31.4,%,,,,,10376,human gammaherpesvirus 4,,ZQUOQMBQCOHMKD-YWEHKCAJSA-N
3212,2544358,524735,43455,760042,481800,=,63.9,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,63.9,%,,,,,10376,human gammaherpesvirus 4,,SNFOQVRNAHJPMU-BENTYHEHSA-N
3213,2544359,524735,43455,760043,481801,=,61.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,61.0,%,,,,,10376,human gammaherpesvirus 4,,AFDANKUHSLVEBJ-BENTYHEHSA-N
3214,2544360,524735,43455,760044,444415,=,42.5,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,42.5,%,,,,,10376,human gammaherpesvirus 4,,IMIXFUXOSFSXPC-DETITRACSA-N
3215,2544361,524735,43455,760045,444412,=,48.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,48.2,%,,,,,10376,human gammaherpesvirus 4,,MXEIKUWMKSYEII-DETITRACSA-N
3216,2544362,524735,43455,760046,687296,=,30.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,30.0,%,,,,,10376,human gammaherpesvirus 4,,GFWPWSNIXRDQJC-LMSSTIIKSA-N
3217,2544363,524735,43455,760047,444383,=,40.1,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,40.1,%,,,,,10376,human gammaherpesvirus 4,,YOGANETYFUQWIM-PXJZQJOASA-N
3218,2544364,524736,43455,760040,481798,=,75.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,75.0,%,,,,,10376,human gammaherpesvirus 4,,DNHKAECUBJUWGK-YWEHKCAJSA-N
3219,2544365,524736,43455,760041,481799,=,69.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,69.2,%,,,,,10376,human gammaherpesvirus 4,,ZQUOQMBQCOHMKD-YWEHKCAJSA-N
3220,2544366,524736,43455,760042,481800,=,90.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,90.3,%,,,,,10376,human gammaherpesvirus 4,,SNFOQVRNAHJPMU-BENTYHEHSA-N
3221,2544367,524736,43455,760043,481801,=,88.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,88.2,%,,,,,10376,human gammaherpesvirus 4,,AFDANKUHSLVEBJ-BENTYHEHSA-N
3222,2544368,524736,43455,760044,444415,=,71.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,71.3,%,,,,,10376,human gammaherpesvirus 4,,IMIXFUXOSFSXPC-DETITRACSA-N
3223,2544369,524736,43455,760045,444412,=,82.9,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,82.9,%,,,,,10376,human gammaherpesvirus 4,,MXEIKUWMKSYEII-DETITRACSA-N
3224,2544370,524736,43455,760046,687296,=,69.5,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,69.5,%,,,,,10376,human gammaherpesvirus 4,,GFWPWSNIXRDQJC-LMSSTIIKSA-N
3225,2544371,524736,43455,760047,444383,=,72.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,72.6,%,,,,,10376,human gammaherpesvirus 4,,YOGANETYFUQWIM-PXJZQJOASA-N
3226,2544372,524737,43455,760040,481798,=,94.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,94.4,%,,,,,10376,human gammaherpesvirus 4,,DNHKAECUBJUWGK-YWEHKCAJSA-N
3227,2544373,524737,43455,760041,481799,=,89.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,89.4,%,,,,,10376,human gammaherpesvirus 4,,ZQUOQMBQCOHMKD-YWEHKCAJSA-N
3228,2544374,524737,43455,760042,481800,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,SNFOQVRNAHJPMU-BENTYHEHSA-N
3229,2544375,524737,43455,760043,481801,=,95.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,95.7,%,,,,,10376,human gammaherpesvirus 4,,AFDANKUHSLVEBJ-BENTYHEHSA-N
3230,2544376,524737,43455,760044,444415,=,90.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,90.6,%,,,,,10376,human gammaherpesvirus 4,,IMIXFUXOSFSXPC-DETITRACSA-N
3231,2544377,524737,43455,760045,444412,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,MXEIKUWMKSYEII-DETITRACSA-N
3232,2544378,524737,43455,760046,687296,=,88.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,88.7,%,,,,,10376,human gammaherpesvirus 4,,GFWPWSNIXRDQJC-LMSSTIIKSA-N
3233,2544379,524737,43455,760047,444383,=,91.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,91.2,%,,,,,10376,human gammaherpesvirus 4,,YOGANETYFUQWIM-PXJZQJOASA-N
3234,2178645,525270,43577,712405,442721,=,26.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,26.4,%,,,,,10376,human gammaherpesvirus 4,,QOASRYFWAJXZRX-UHFFFAOYSA-N
3235,2178653,525270,43577,712022,78161,=,0.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,0.0,%,,,,,10376,human gammaherpesvirus 4,,LIIALPBMIOVAHH-UHFFFAOYSA-N
3236,2178654,525270,43577,712404,442720,=,27.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,27.4,%,,,,,10376,human gammaherpesvirus 4,,SREZIYPRWBLGDH-UHFFFAOYSA-N
3237,2178655,525270,43577,712021,442437,=,20.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,20.6,%,,,,,10376,human gammaherpesvirus 4,,UZEQGDCXQPIQSW-WUXMJOGZSA-N
3238,2178656,525270,43577,712020,442436,=,25.1,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,25.1,%,,,,,10376,human gammaherpesvirus 4,,UMYAEKVHXDURJS-UHFFFAOYSA-N
3239,2178657,525270,43577,712426,442740,=,29.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,29.3,%,,,,,10376,human gammaherpesvirus 4,,BSQOZNKTJBOYCC-UHFFFAOYSA-N
3240,2178658,525270,43577,712425,442739,=,22.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,22.4,%,,,,,10376,human gammaherpesvirus 4,,WWTBMZAWBGEHRW-YRNVUSSQSA-N
3241,2178659,525270,43577,712424,442738,=,19.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,19.6,%,,,,,10376,human gammaherpesvirus 4,,GDPHCYVELMTBIG-UHFFFAOYSA-N
3242,2178660,525270,43577,712423,442737,=,10.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,10.3,%,,,,,10376,human gammaherpesvirus 4,,GOTGCQAKGMYEPD-UHFFFAOYSA-N
3243,2178661,525270,43577,712422,442736,=,17.1,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,17.1,%,,,,,10376,human gammaherpesvirus 4,,KBLZMFGBGGWQCK-UHFFFAOYSA-N
3244,2178646,525271,43577,712405,442721,=,59.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,59.2,%,,,,,10376,human gammaherpesvirus 4,,QOASRYFWAJXZRX-UHFFFAOYSA-N
3245,2178662,525271,43577,712022,78161,=,71.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,71.7,%,,,,,10376,human gammaherpesvirus 4,,LIIALPBMIOVAHH-UHFFFAOYSA-N
3246,2178663,525271,43577,712404,442720,=,65.8,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,65.8,%,,,,,10376,human gammaherpesvirus 4,,SREZIYPRWBLGDH-UHFFFAOYSA-N
3247,2178664,525271,43577,712021,442437,=,54.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,54.3,%,,,,,10376,human gammaherpesvirus 4,,UZEQGDCXQPIQSW-WUXMJOGZSA-N
3248,2178665,525271,43577,712020,442436,=,60.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,60.4,%,,,,,10376,human gammaherpesvirus 4,,UMYAEKVHXDURJS-UHFFFAOYSA-N
3249,2178666,525271,43577,712426,442740,=,62.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,62.7,%,,,,,10376,human gammaherpesvirus 4,,BSQOZNKTJBOYCC-UHFFFAOYSA-N
3250,2178667,525271,43577,712425,442739,=,58.8,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,58.8,%,,,,,10376,human gammaherpesvirus 4,,WWTBMZAWBGEHRW-YRNVUSSQSA-N
3251,2178668,525271,43577,712424,442738,=,52.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,52.3,%,,,,,10376,human gammaherpesvirus 4,,GDPHCYVELMTBIG-UHFFFAOYSA-N
3252,2178669,525271,43577,712423,442737,=,46.9,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,46.9,%,,,,,10376,human gammaherpesvirus 4,,GOTGCQAKGMYEPD-UHFFFAOYSA-N
3253,2178670,525271,43577,712422,442736,=,50.5,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,50.5,%,,,,,10376,human gammaherpesvirus 4,,KBLZMFGBGGWQCK-UHFFFAOYSA-N
3254,2178647,525272,43577,712405,442721,=,85.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,85.2,%,,,,,10376,human gammaherpesvirus 4,,QOASRYFWAJXZRX-UHFFFAOYSA-N
3255,2178671,525272,43577,712022,78161,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,LIIALPBMIOVAHH-UHFFFAOYSA-N
3256,2178672,525272,43577,712404,442720,=,85.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,85.2,%,,,,,10376,human gammaherpesvirus 4,,SREZIYPRWBLGDH-UHFFFAOYSA-N
3257,2178673,525272,43577,712021,442437,=,82.5,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,82.5,%,,,,,10376,human gammaherpesvirus 4,,UZEQGDCXQPIQSW-WUXMJOGZSA-N
3258,2178674,525272,43577,712020,442436,=,88.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,88.4,%,,,,,10376,human gammaherpesvirus 4,,UMYAEKVHXDURJS-UHFFFAOYSA-N
3259,2178675,525272,43577,712426,442740,=,89.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,89.6,%,,,,,10376,human gammaherpesvirus 4,,BSQOZNKTJBOYCC-UHFFFAOYSA-N
3260,2178676,525272,43577,712425,442739,=,86.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,86.2,%,,,,,10376,human gammaherpesvirus 4,,WWTBMZAWBGEHRW-YRNVUSSQSA-N
3261,2178677,525272,43577,712424,442738,=,84.8,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,84.8,%,,,,,10376,human gammaherpesvirus 4,,GDPHCYVELMTBIG-UHFFFAOYSA-N
3262,2178678,525272,43577,712423,442737,=,80.1,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,80.1,%,,,,,10376,human gammaherpesvirus 4,,GOTGCQAKGMYEPD-UHFFFAOYSA-N
3263,2178679,525272,43577,712422,442736,=,82.7,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,82.7,%,,,,,10376,human gammaherpesvirus 4,,KBLZMFGBGGWQCK-UHFFFAOYSA-N
3264,2178648,525273,43577,712405,442721,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,QOASRYFWAJXZRX-UHFFFAOYSA-N
3265,2178680,525273,43577,712022,78161,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,LIIALPBMIOVAHH-UHFFFAOYSA-N
3266,2178681,525273,43577,712404,442720,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,SREZIYPRWBLGDH-UHFFFAOYSA-N
3267,2178682,525273,43577,712021,442437,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,UZEQGDCXQPIQSW-WUXMJOGZSA-N
3268,2178683,525273,43577,712020,442436,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,UMYAEKVHXDURJS-UHFFFAOYSA-N
3269,2178684,525273,43577,712426,442740,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,BSQOZNKTJBOYCC-UHFFFAOYSA-N
3270,2178685,525273,43577,712425,442739,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,WWTBMZAWBGEHRW-YRNVUSSQSA-N
3271,2178686,525273,43577,712424,442738,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,GDPHCYVELMTBIG-UHFFFAOYSA-N
3272,2178687,525273,43577,712423,442737,=,95.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,95.3,%,,,,,10376,human gammaherpesvirus 4,,GOTGCQAKGMYEPD-UHFFFAOYSA-N
3273,2178688,525273,43577,712422,442736,=,100.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,100.0,%,,,,,10376,human gammaherpesvirus 4,,KBLZMFGBGGWQCK-UHFFFAOYSA-N
3274,2178812,525294,43582,712107,442503,=,12.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,12.4,%,,,,,10376,human gammaherpesvirus 4,,QIYRQEHCCPTEPY-VJOHEAABSA-N
3275,2178813,525294,43582,712106,442502,=,5.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,5.0,%,,,,,10376,human gammaherpesvirus 4,,AGBSYAOZFIUAOO-YYZLIPTLSA-N
3276,2178814,525294,43582,712129,408367,=,19.5,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,19.5,%,,,,,10376,human gammaherpesvirus 4,,OUBDJJFZUQGQLU-ZHFYLPRNSA-N
3277,2178815,525294,43582,712108,442504,=,16.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,16.2,%,,,,,10376,human gammaherpesvirus 4,,BNOXWGIIFHBMQJ-UOCJQAADSA-N
3278,2178816,525295,43582,712107,442503,=,32.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,32.6,%,,,,,10376,human gammaherpesvirus 4,,QIYRQEHCCPTEPY-VJOHEAABSA-N
3279,2178817,525295,43582,712106,442502,=,31.8,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,31.8,%,,,,,10376,human gammaherpesvirus 4,,AGBSYAOZFIUAOO-YYZLIPTLSA-N
3280,2178818,525295,43582,712129,408367,=,45.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,45.2,%,,,,,10376,human gammaherpesvirus 4,,OUBDJJFZUQGQLU-ZHFYLPRNSA-N
